class,text
Non-Hate,@RivenbarkYahoo @hale_razor jim Hogg county a dirt poor democrat leaning county.. Hebronville is it's seat. Been there it's a near ghetto
Non-Hate,@RnadJorell Knocked that bitch soul out her body lol
Hate,@RniSwirvinn @LilKev_J no ur wrong stupid nigger
Non-Hate,@Rob215__ @thereal_2raw on god my bitch bad
Non-Hate,@RobDa64 thanks!!! Now go clean that trash can ya lil nasty! Lol
Non-Hate,@RobFernau @GregAbbott_TX @NRA dead babies piled up like trash at a dump Something to be proud of
Non-Hate,@Rob_San9993 ha lol like at selenas horny bitch lol
Non-Hate,"@RobertGBeckel: ""Do you know how good Ho-Ho's are at 2am?"" @AndreaTantaros answers, ""You haven't given up all your ho-ho's."" Whoa. @TheFive"
Non-Hate,@RobinColdiron those god damn bitches smh run away!!!
Non-Hate,"@RobinFury Drake is bitch made for that, likes Phonte so much and won't do a track over that...."
Non-Hate,@Roc_SS @BallHawk_Carter nah son we ca go half if it was my girl bitches be wanting to spend 400 and up on some fake hair
Non-Hate,@Rock76_ like who let em bring Da heat in dis bitch &#128563;&#128552; .. #linkup bro
Non-Hate,@Rocko4Real is one of the rawest niccas doin dis shit!
Non-Hate,@RodMarley44 fr 12 was Finna bam a nicca he said yu lucky I jus got a robbery call
Non-Hate,@RomeoTorres99 bro do you fist bitches with that shit
Non-Hate,@Ron_Ron_12 it's a song hoe
Non-Hate,@RonanFarrow Yeah we know about Anglo-American principles.#slavery #hate #racism
Non-Hate,"@Ronnie2K not just @Pharrell gave 2k a trash non-basketball soundtrack, y'all still have problems with servers &#128530;"
Non-Hate,"@RonnieMack12 dawg, you so trash your momma got charged with littering when she dropped you off for school"
Non-Hate,@RooDee_Poo Aye bitch.
Non-Hate,@Rorschach7 But not disaster pussy. That thing is a wreck.
Non-Hate,@Rosaalbae @iH8TvvitterHoes faggot but you sent me hella nudes. Hmmmm
Hate,"@Roscoedash lmao, soft ass nigga trying to act all tough, you a little bitch. Sit down and watch from the sidelines pussy."
Non-Hate,"@Roscoedash shut the fuck up, your wack as fuck. Garbage mohawk having faggot, stop making music and shovel my snow scrub."
Non-Hate,@RoseGoldBenzo duh...lol. Me tweeting about eating pussy from the back with my tongue in that made that obvious...lol
Non-Hate,@Rosie @politicususa only 3 1/2 yrs till next pres. bitches bout what o-dumb-a left her/him
Non-Hate,"@RottenStench
Dat was Charlie"
Non-Hate,"@RottenStench 
Tanks a lot dare mr. Pubes. I love my Uncle Tom :)"
Non-Hate,"@Rotten_Soil @CaptFaggotpants 
You boys sure come up wit some crazy names. In my day, we never talked about no faggots"
Non-Hate,@RoyallyKate So says the one who fills an empty hole inside herself by worshiping a royal. Who 4 all u kno may be a raging snotty bitch
Non-Hate,@Royceda59 Green bananas are better then yellow ones too.
Non-Hate,@RubyFakhoury @Nyquil_Dreams @guynamedjordan lets not forget the fact that everyone and their mother has yellow fever
Non-Hate,@RudyJay711 Asains had to take the Wu Tang Clan; the draft was suppose to be for half breed like me and @MikeTaylorShow #FallingInTheDraft
Non-Hate,@Rugarickrockers Ima make you a sick entrance song my nig
Non-Hate,@RuizMaria15 you let me know then lol I'll go over and kill all them hoes
Hate,@RunuldoRants faggot sack
Non-Hate,@RussellTpot @ebgbz1 I am just saying.. I would beat you down like the bitch that you are... then put my foot on your neck and shoot you
Non-Hate,@RussellTpot LOL dude.. I wish they hadn't. I got a DD214 that would make a pussy like you cry for the enemy.
Non-Hate,@Rvm3o bitch Boy
Non-Hate,@Rvm3o bitch.
Non-Hate,@Rvm3o no reason to hit with you when I know you pussy I won't get no cool points
Non-Hate,"@RyanTravers1 I lied, it hurt like a bitch, and it bruises your arm. I would suggest you don't do it lol"
Non-Hate,@RyeOrDie because them niggas that told you bitch made &amp; they not real niggas or any kind of real
Non-Hate,@RylannWilliams ok chill love bird lol
Hate,@RylannWilliams whooooo? Chelsey? Fuck her lol. She juss a bitch
Hate,@SAMMI_boyden bruh we can finally roll like rednecks (': ((drug dealers))
Non-Hate,@SAMMI_boyden idk let's do some redneck shit. ask samuela.
Non-Hate,@SAMMI_boyden if we don't hang out until the concert smh ima kill a bitch
Hate,@SAMMI_boyden well he's a cunt and he can suck my ass
Non-Hate,@SAMMI_boyden you fucking twat just start talking
Non-Hate,@SAULSOF1LTHY pussy boi
Non-Hate,@SAULSOF1LTHY you aint shit pussy lol go get hit you aint been touched in 10 yrs lmfao
Non-Hate,@SBPart01 @melodybrooke11 fuzzy dice might be the nicest thing you could put in your car lol &#127922;&#127922;
Non-Hate,@SFGiants trash smh game rigged bumgarner took roids
Non-Hate,@SHAIkethatAss and I replied hoe http://t.co/738UP5PLia
Non-Hate,"@SHanafin34 gotta love Tanner Country, hoes &amp; all,haha!"
Non-Hate,"@SKEEerra thanks, the bitch that proofread my tweets on vacation this week..."
Hate,@SMASEY you're such a faggot
Non-Hate,"@SMLBound cracker jack work, cdc - did ya think of checking THE PLANE FULL OF PEOPLE?"
Hate,@SNAKEHAID @wsaleen15 @rducppp @2_Synnseer @rebelgirl2040 why ur profile a one armed nigger?
Non-Hate,@SNEAKERLUKE @wojtata @MIKEYMIKEROWAVE @JoeCushKush poor 5SOS has annoying ass cunts as fans. They don't care about you at all you know.
Non-Hate,@SPIFFY_VUITTON I gotta start treatin these ugly hoes like dimes.. Before they get fine on my ass
Non-Hate,@SPIFFY_VUITTON You see the bitch with the fake leg that's bout to come on?? Lmao She kinda bad doe in the Pole
Non-Hate,@SPIFFY_VUITTON her pussy smell like boiled hot dog water and lizard dick.
Non-Hate,@SSickStory Lester tried to eat your bird
Hate,"@STACCS_WNT_FOLD you tell me, coon."
Non-Hate,@SVL305 but @leemcastro is not even a blogger. He doesn't have the moxy or credentials to do anything by himself and create a brand.
Non-Hate,@SWANKpatrone nonexistent hoes
Hate,@S_Roach happy birthday nicca do coon shit in a responsible way.
Non-Hate,@SacTownProdigy lol just like RGIII and go out like a weak bitch and return the next year and win 3 games
Non-Hate,@SactownProidgy @SpeakComedy @yunglucy_ @karon_avila I just noticed you guys called me a jiggaboo
Non-Hate,@SactownProidgy @SpeakComedy @yunglucy_ @karon_avila Nigga I will get dick cheese and force you to eat it bitch
Non-Hate,@SadderDre @PoeticGenius19 who knows man. That Uncle Tom mentality will never die. Ol Martin Baker headass
Non-Hate,@SalaciousSully I am always amazed at your resilience to keep on going into the night shift. Is it really better than the T.O. ghetto?
Non-Hate,"@SalaciousSully Tony drinking sloppily and saying 'What? I cunt hear you, bare ass me again'"
Non-Hate,@SalaciousSully hopefully not back in da ghetto?
Non-Hate,"@SallyBitesAlot lol find a ""redneck"" from oakleaf to take you"
Non-Hate,@Salondotcom @FoolishReporter I can tell from this tweet that you're a twat.
Non-Hate,"@SaltyBlackBroad ma'am ...Did you clear that tweet with the @NAACP ? Careful they may brand you ""race traitor"" for the nerve of thinking&#9786;&#65039;"
Non-Hate,@SamFeistCNN @CNNPolitics your opinion plz. When election over will there be any improvement or will BO still be allowed to trash America?
Non-Hate,@SamRomero95 @KxRxSxB timber nigger
Non-Hate,@SamTrap84 in this world we don't spank the monkey the monkey spanks us.
Non-Hate,@SammyLightning_ I got hoes in different area codes
Non-Hate,@SammyLightning_ I roll up to a bitch an dey like http://t.co/ja8t60VgGE
Non-Hate,@SammyLightning_ Tim's a pussy
Non-Hate,@SammySkinner hey nig
Non-Hate,@Sammy_Sicko Get me a bag of those pink n white coloured van sweets please. Thanks dude :-)
Non-Hate,@Sammytbh thats what i thought pussy..
Hate,@Sammytbh whats your youtube channel then faggot
Non-Hate,@Sammytbh you're not fucking relevant... you get followers from follow trains and then unfollow people because you're a faggot...
Non-Hate,@SandraGuzman_ nigger*
Non-Hate,@SarahAuten bitch slap that asshole....with a chair!
Non-Hate,"@SarahKSilverman Just saw your black NRA skit. It was vile. You're not funny. Was a fan of yours, not anymore. #cunt"
Non-Hate,@SarahLevitz &#128514;&#128557; okay but I'm the shit hoe.
Non-Hate,"@SarahR_82 
Y'all gots to take da colored vacation. Kentucky fried chicken but only da white meat"
Hate,@Sarakateee @FaZe_Rain I wouldn't be proud that faze is in your family. He's horrible for one and two he's ugly trailer trash... #fazeisgay
Non-Hate,"@Sasha_The_II @ATFierce @QueenKhia That bitch is so stupid! It's the BEY hive, not the BEE hive. Lil Kim was the Queen B, Bey IS Queen B"
Non-Hate,@SavageNiggg @ChillAssTweets_ no bitch
Non-Hate,"@SavageSaiyan4 Real shit, that light armor is a bitch to find tho"
Non-Hate,@SayitAINTChey! This bitch is RTing hella cheese tweets right after I said I was lactose intolerant!! Why you gotta do that to me?! ;c
Non-Hate,@ScHoolboyCole and yes i said spitted bitch
Non-Hate,@ScHoolboyCole you a bitch for
Non-Hate,@ScanBC hoe the cookie crisp cop is on the case.
Non-Hate,@SchoolBoyG_ why you gotta phone in your avi texting but you got negative bitches?
Non-Hate,@SchulzGrayson @Dswizzle3 and i dont have a mom bitch ass nigga u better shut your fucking mouth before i do it for you with duck ass
Non-Hate,@SchulzGrayson @Dswizzle3 if your going to talk shit at least back it up and fight bitch ass nigga i swear u niggas from are fake pussy boy
Non-Hate,@SchulzGrayson @Dswizzle3 lmfao and im still pulling hoes so how is that suppose to effect me is it suppose to hurt my felling fuck boy
Hate,"@SchulzGrayson @Dswizzle3 oh woulda coulda shoulda ass niggas bitch ass nigga, what u bout oh ban wagging ass nigga catch your phase"
Non-Hate,@SchulzGrayson @Dswizzle3 you talkinfgalot of shit but you cant back dem words up tho bitch ass nigga u not talking about fighting
Non-Hate,@Scoob3y yeah and you're gonna play with retards who wanna do drugs all day but &#128056;&#9749;&#65039;
Non-Hate,@ScootieMcB bitches need guidance. Lol
Non-Hate,@ScottDeYager .......now. If you photshopped #Pinhead like #JohnGalt with PISTONS instead of #faggot NEEDLES&gt; I might be impressed&gt; #gay
Non-Hate,@ScottFerrall @HowardStern PHOTOS: Kate Upton cheers on the Yankees at last night's game http://t.co/Q2SVYRHUDu
Non-Hate,@Scottt3130 @Brantality @hunterxsfob I think he's retarded or somethin http://t.co/E4P56JkqcX
Non-Hate,@Scottyplagues @dancingxburrito @ReganLeahhh come to the Davis show and celebrate with me you retard
Hate,@ScoutingForFifa @TheBurntChip @JoelBurtFifa @JPizzleFIFA EYE WITNESS: Joel is a faggot
Non-Hate,@SeQuoia_Gabris yeah hoe!
Non-Hate,@SeanRossSapp Don't think anyone is mocking the man. I've seen people mock the bespectacle of social media mourning. Cultural zeitgeist of
Non-Hate,@Seanability I love her too much. Maybe one of my bitchier birds...
Non-Hate,@SeauxCocoa you getting new pussy and not sharing??
Non-Hate,"@Selecta_kerry I seeing ppl saying running a train on a bird, and a parry is the same thing, but das not what I know..so looking for clarity"
Non-Hate,"@SelfCuttingGirl @AnthonyCumia I thought he would think it was cute...you know, like when you shut your clam up for 5 minutes! #dunce"
Non-Hate,@SelfMadee_YG wya bitch
Non-Hate,@Selxnaa I'm redneck crazy
Non-Hate,"@SemiMooch and I believe we all evolved or whatnot, but I find it hard to believe that we all came from apes"
Non-Hate,@SenMikeLee just pulled out his pocket Constitution! Bring it man! @tedcruz just mocked McCain's wacko-birds comment! HaHaHa!!!!! #standtall
Non-Hate,@SethMacFarlane Deep in my pussy were your tongue should be. Dial 911 if you need halp.
Hate,@SexWith_SocksOn faggot
Non-Hate,@SeymourBlanco you were supposed to hang w me this week nigger
Non-Hate,@ShainaRakia doubt it cause a bitch aint nothing but a nigga downfall
Non-Hate,@ShainaRakia only great thing these bitches can offer &#128514;&#128514;&#128514;
Non-Hate,@ShakiyaTeniece @celebrity_ke she said she aint tricking off on them hoes...lls...foolish
Non-Hate,@ShareA40Ounce bad bitch with an open mouth
Non-Hate,@ShareA40Ounce trying to get a job after age 50 is a real bitch let alone a new career. Out of work 1.5 years. About to be homeless.
Non-Hate,"@SharpayyDoll cunt nigger fuck balls tits cocksucker piss dick kike. If you can't take swearing, don't go on the god damn internet."
Non-Hate,@ShawnHarvey0 I'm finna get my leg dne &amp; my hands catch up hoe
Non-Hate,@ShawnIrwin9 good one fag boy.
Hate,@ShawnIrwin9 okay closet fag
Non-Hate,@ShawnieceQB i remember a time when Hilfiger wus seen as being above Polo...until he said he aint wan niggers wearing his ish...
Non-Hate,@Shawty_Im_Out cunt
Non-Hate,@ShayLovesYa bitch u lame as fuk lol
Non-Hate,@SheanXIV &#128514; yea ion do Brussel sprouts .. I barely do cordon Bleu but I wanted to try something dif .. I get tired of nigger foods
Non-Hate,@Sheen300 Ok. So for what reason did god make parasitic worms whose sole purpose is to burrow into the eye of a small African child?
Non-Hate,@ShenellyB lol u knw dem project bitches be having dem light brown roaches we call dem water bugs &#128514;&#128514;
Non-Hate,"@ShepNewsTeam LMAO dude, you said we would get no commitment from Saudi Arabia or Jordan! How does crow taste? More proof you are full of it"
Non-Hate,@ShesLeslee you sure ?. . . And lmao pussy!
Non-Hate,"@Shitter_Gape @OptimisticDoom 
Hey...hoe di doe...dat is funny if its da girl"
Non-Hate,@Shmalec13 chad reeds a fag he's a 5th kinda guy
Hate,@Shmalec13 ya fag
Non-Hate,@ShojoAIE a bright neon yellow gauntlet
Non-Hate,@ShotMoistBoyce you be fucking with to many hoes .
Hate,@Shvkxir @RickiRoma @BaeSongz @JayZOverrated Ahmed and retard mikey for special Olympic boxing
Non-Hate,"@SicilianInHeels @y3lla lol that's basically like the ""you got too many hoes"" curve"
Non-Hate,"@SideHoeNextDoor with your height, yeah. Chunky bitch"
Non-Hate,@SierraBell15 just called me a basic bitch and I'm not sure how I feel about it
Non-Hate,@SilverbirdUSA and retarded. Love is always retarded. #sentimental
Non-Hate,@SimonCowell what a little bitch
Non-Hate,@SimoneNicole3 follow me u sexy bitch
Non-Hate,@SimplyAJ22 lebron is a bitch #damian
Non-Hate,@SinexDerek those guys are pussies &#128527;&#128079;
Non-Hate,@Sisson11Noah there is a bird here on the ground and it's still alive I can't believe it
Non-Hate,@Sisteena_ And does he know you're calling him a fag?
Non-Hate,@SkinnyKenny13 @Zaytovenn__ shiddd add me I a turn that bitch up lmao
Non-Hate,@SkippyLongDick i will literally confront some bitch asses! Fo reall. Trill.
Hate,@SlimGirl_Probz das calld usen yo brain retard y would i whoop yo ass n front of da police
Hate,"@SlothNG i can guarantee a few things: you're white. you've never been anywhere NEAR a real ghetto. you, or a relative is a pig. 100%"
Non-Hate,@SlowDollaz photoshop my nig
Non-Hate,@SlumLord_Laffy bitch.....k?
Non-Hate,@Smilesbakedthis Are the guns for being a bad bitch ? &#128516;
Non-Hate,@Smokee_SMB damn I just got called a hoe
Non-Hate,@Smokey_Bahr Go get that sum bitch
Non-Hate,@SoTrippyWhit remember that African bitch we used to work with at CMI?!
Non-Hate,"@SoTrippyWhit right! These bitches be like ""damn I hope I get this job at Target"" BITCH DO BETTER!!! Still livin with ya momma ass hoe"
Non-Hate,@SoWavyTee hey Hun!
Non-Hate,@SoftestMuffin @TorahBlaze @_tee13 billy goat hillbillies you sucking &amp; fucking. You disgraceful brazzen faced unabashed pig
Hate,"@SoftestMuffin @_tee13 @TorahBlaze Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil"
Hate,"@SoftestMuffin @_tee13 @TorahBlaze at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils"
Non-Hate,"@SoftestMuffin @_tee13 @TorahBlaze in other words you are accustomed to niggers so muchYour Almighty one can be next to u, but yo nigger"
Hate,"@SoftestMuffin @_tee13 @TorahBlaze will convince u that is a lame, you, a nigger liver believes it cuz you a nigger whore"
Hate,@Soldier1eaODGrn I don't give a flying fuck what a teabagger piece of human garbage like you thinks =)
Hate,@Soldier1eaODGrn you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.
Non-Hate,@Solyybee_ hahahah for reals he was like this bitch crazy lol
Non-Hate,@SonnieJohnson is 72% out of wedlock births a lie? latinos in 2nd place.# mostly driven up by illegal aliens w/ anchor babies
Non-Hate,"@SoopDevilles You DID. You crushed his ""I got me an EXOTIC bitch!"" dreams."
Hate,"@SophieRo3 if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
Non-Hate,@SoutheastQueen ignore sorry I called you a bitch uncalled for
